Longitude,Latitude,datetime,UHI_Index
-73.8924,40.84378,24-07-2021 15:54,0.992905
-73.8925,40.8438,24-07-2021 15:54,0.992905
-73.8925,40.84384,24-07-2021 15:54,0.992905
-73.8926,40.84391,24-07-2021 15:54,0.997232
-73.8927,40.84395,24-07-2021 15:54,0.992905
-73.8929,40.84405,24-07-2021 15:54,0.992905
-73.893,40.8441,24-07-2021 15:54,0.995068
-73.893,40.84415,24-07-2021 15:54,0.995068
-73.8931,40.8442,24-07-2021 15:54,0.990741
-73.8933,40.84428,24-07-2021 15:54,0.995068
-73.8934,40.84437,24-07-2021 15:54,0.995068
-73.8935,40.84442,24-07-2021 15:54,0.995068
-73.8937,40.8445,24-07-2021 15:55,0.992905
-73.8938,40.84454,24-07-2021 15:55,0.992905
-73.8939,40.84457,24-07-2021 15:55,0.990741
-73.8939,40.8446,24-07-2021 15:55,0.990741
-73.894,40.84461,24-07-2021 15:55,0.990741
-73.894,40.8446,24-07-2021 15:55,0.990741
-73.894,40.84459,24-07-2021 15:57,0.988577
-73.8941,40.84455,24-07-2021 15:57,0.988577
-73.8941,40.8445,24-07-2021 15:57,0.992905
-73.8942,40.84438,24-07-2021 15:57,0.992905
-73.8943,40.84432,24-07-2021 15:57,0.995068
-73.8944,40.84425,24-07-2021 15:57,0.995068
-73.8945,40.84408,24-07-2021 15:57,0.995068
-73.8945,40.84406,24-07-2021 15:57,0.997232
-73.8946,40.84403,24-07-2021 15:57,0.997232
-73.8946,40.844,24-07-2021 15:57,0.999396
-73.8946,40.84397,24-07-2021 15:57,0.999396
-73.8946,40.84394,24-07-2021 15:57,0.997232
-73.8946,40.84393,24-07-2021 15:57,0.997232
-73.8947,40.84392,24-07-2021 15:57,0.995068
-73.8948,40.84391,24-07-2021 15:57,0.997232
-73.8949,40.84392,24-07-2021 15:57,0.997232
-73.8949,40.84393,24-07-2021 15:57,0.999396
-73.895,40.84394,24-07-2021 15:57,0.999396
-73.8954,40.84397,24-07-2021 15:57,0.999396
-73.8955,40.84398,24-07-2021 15:57,1.003723
-73.8956,40.84399,24-07-2021 15:57,1.003723
-73.8961,40.84402,24-07-2021 15:57,0.995189
-73.8962,40.84403,24-07-2021 15:57,0.999516
-73.8962,40.84404,24-07-2021 15:57,0.999516
-73.8963,40.84405,24-07-2021 15:57,0.997352
-73.8964,40.84406,24-07-2021 15:57,0.997352
-73.8965,40.84406,24-07-2021 15:57,0.999516
-73.8965,40.84407,24-07-2021 15:57,0.999516
-73.8966,40.84407,24-07-2021 15:57,0.997352
-73.8967,40.84408,24-07-2021 15:57,0.995189
-73.8968,40.84408,24-07-2021 15:57,0.995189
-73.8969,40.84409,24-07-2021 15:57,1.003843
-73.897,40.8441,24-07-2021 15:57,1.006007
-73.8971,40.8441,24-07-2021 15:57,1.006007
-73.8972,40.84411,24-07-2021 15:57,1.003843
-73.8972,40.84412,24-07-2021 15:57,1.003843
-73.8973,40.84413,24-07-2021 15:57,1.010335
-73.8974,40.84417,24-07-2021 15:57,1.010335
-73.8975,40.84419,24-07-2021 15:57,1.010335
-73.8977,40.84404,24-07-2021 15:57,1.023437
-73.8976,40.84389,24-07-2021 15:57,1.023437
-73.8977,40.84378,24-07-2021 15:57,1.021273
-73.8977,40.84369,24-07-2021 15:57,1.021273
-73.8978,40.84359,24-07-2021 15:57,1.021273
-73.8978,40.8435,24-07-2021 15:57,1.021273
-73.8979,40.84339,24-07-2021 15:57,1.016946
-73.898,40.84329,24-07-2021 15:58,1.016946
-73.898,40.84319,24-07-2021 15:58,1.014782
-73.8981,40.84298,24-07-2021 15:58,1.014782
-73.8982,40.84287,24-07-2021 15:58,1.010455
-73.8982,40.84276,24-07-2021 15:58,1.010455
-73.8983,40.84267,24-07-2021 15:58,1.012619
-73.8983,40.84257,24-07-2021 15:58,1.012619
-73.8984,40.84247,24-07-2021 15:58,1.012619
-73.8984,40.84237,24-07-2021 15:58,1.012619
-73.8985,40.84228,24-07-2021 15:58,1.014782
-73.8985,40.84218,24-07-2021 15:58,1.014782
-73.8986,40.842,24-07-2021 15:58,1.016946
-73.8986,40.84192,24-07-2021 15:58,1.016946
-73.8987,40.84184,24-07-2021 15:58,1.016946
-73.8987,40.84178,24-07-2021 15:58,1.021273
-73.8987,40.84174,24-07-2021 15:58,1.021273
-73.8987,40.84171,24-07-2021 15:58,1.016946
-73.8987,40.84169,24-07-2021 15:58,1.016946
-73.8988,40.84166,24-07-2021 15:58,1.01911
-73.8988,40.84163,24-07-2021 15:58,1.023437
-73.8988,40.84156,24-07-2021 15:59,1.021273
-73.8988,40.84152,24-07-2021 15:59,1.021273
-73.8989,40.84148,24-07-2021 15:59,1.021273
-73.8989,40.84143,24-07-2021 15:59,1.021273
-73.8989,40.84137,24-07-2021 15:59,1.025601
-73.899,40.84131,24-07-2021 15:59,1.025601
-73.899,40.84124,24-07-2021 15:59,1.027765
-73.8991,40.84118,24-07-2021 15:59,1.027765
-73.8991,40.84112,24-07-2021 15:59,1.027765
-73.8993,40.84103,24-07-2021 15:59,1.027765
-73.8993,40.84102,24-07-2021 15:59,1.027765
-73.8994,40.84105,24-07-2021 15:59,1.025601
-73.8994,40.84107,24-07-2021 15:59,1.025601
-73.8995,40.8411,24-07-2021 15:59,1.023437
-73.8997,40.84117,24-07-2021 15:59,1.016946
-73.8998,40.8412,24-07-2021 15:59,1.016946
-73.8999,40.84123,24-07-2021 15:59,1.014782
-73.9,40.84124,24-07-2021 15:59,1.014782
-73.9,40.84126,24-07-2021 15:59,1.014782
-73.9001,40.8413,24-07-2021 15:59,1.010455
-73.9002,40.84133,24-07-2021 15:59,1.003964
-73.9003,40.84135,24-07-2021 15:59,1.006127
-73.9005,40.84141,24-07-2021 15:59,1.006248
-73.9006,40.84145,24-07-2021 15:59,1.00192
-73.9007,40.84148,24-07-2021 15:59,1.00192
-73.9008,40.84152,24-07-2021 15:59,0.999756
-73.9008,40.84153,24-07-2021 15:59,0.995429
-73.9008,40.84154,24-07-2021 15:59,0.997593
-73.9009,40.84157,24-07-2021 15:59,1.00192
-73.901,40.84158,24-07-2021 15:59,1.008411
-73.901,40.84157,24-07-2021 15:59,1.008411
-73.9011,40.84154,24-07-2021 15:59,1.004084
-73.9011,40.84149,24-07-2021 15:59,1.004084
-73.9012,40.84143,24-07-2021 15:59,1.004084
-73.9012,40.84136,24-07-2021 15:59,1.004084
-73.9013,40.84128,24-07-2021 15:59,1.004084
-73.9013,40.8412,24-07-2021 15:59,1.004084
-73.9014,40.84112,24-07-2021 15:59,0.999756
-73.9014,40.84104,24-07-2021 15:59,0.999756
-73.9015,40.84095,24-07-2021 15:59,1.006248
-73.9015,40.84079,24-07-2021 15:59,1.006248
-73.9016,40.84072,24-07-2021 15:59,1.004084
-73.9017,40.84052,24-07-2021 15:59,1.004084
-73.9017,40.84046,24-07-2021 15:59,1.006248
-73.9018,40.8404,24-07-2021 15:07,1.006248
-73.9019,40.84024,24-07-2021 15:07,1.008411
-73.902,40.84019,24-07-2021 15:07,1.008411
-73.902,40.84012,24-07-2021 15:07,1.010575
-73.9021,40.84004,24-07-2021 15:07,1.010575
-73.9021,40.83995,24-07-2021 15:07,1.010575
-73.9022,40.83986,24-07-2021 15:07,1.010575
-73.9022,40.83978,24-07-2021 15:07,1.008411
-73.9023,40.83969,24-07-2021 15:07,1.008411
-73.9023,40.83961,24-07-2021 15:07,1.010575
-73.9023,40.83953,24-07-2021 15:07,1.010695
-73.9024,40.83946,24-07-2021 15:07,1.004204
-73.9024,40.83935,24-07-2021 15:07,1.004204
-73.9025,40.83929,24-07-2021 15:07,1.004204
-73.9025,40.83922,24-07-2021 15:07,1.004204
-73.9025,40.83914,24-07-2021 15:07,1.004204
-73.9026,40.83907,24-07-2021 15:07,1.004204
-73.9026,40.839,24-07-2021 15:07,1.006368
-73.9026,40.83888,24-07-2021 15:08,1.006368
-73.9026,40.83882,24-07-2021 15:08,1.006368
-73.9026,40.83876,24-07-2021 15:08,1.006368
-73.9026,40.83872,24-07-2021 15:08,1.006368
-73.9025,40.83869,24-07-2021 15:08,1.004204
-73.9024,40.83865,24-07-2021 15:08,1.004204
-73.9023,40.83862,24-07-2021 15:08,1.008532
-73.9022,40.83859,24-07-2021 15:08,1.008532
-73.9021,40.83852,24-07-2021 15:08,1.010695
-73.902,40.83849,24-07-2021 15:08,1.010695
-73.902,40.83846,24-07-2021 15:08,1.010695
-73.9018,40.8384,24-07-2021 15:08,1.017186
-73.9017,40.83834,24-07-2021 15:08,1.017186
-73.9016,40.83831,24-07-2021 15:08,1.017186
-73.9015,40.83827,24-07-2021 15:08,1.015023
-73.9015,40.83823,24-07-2021 15:08,1.015023
-73.9014,40.83819,24-07-2021 15:08,1.015023
-73.9013,40.83815,24-07-2021 15:08,1.015023
-73.9012,40.83811,24-07-2021 15:08,1.012859
-73.9011,40.83807,24-07-2021 15:08,1.012859
-73.901,40.83803,24-07-2021 15:08,1.015023
-73.9009,40.83799,24-07-2021 15:08,1.015023
-73.9008,40.83795,24-07-2021 15:08,1.015023
-73.9007,40.83791,24-07-2021 15:09,1.015023
-73.9006,40.83787,24-07-2021 15:09,1.017186
-73.9005,40.83783,24-07-2021 15:09,1.017186
-73.9004,40.83776,24-07-2021 15:09,1.017186
-73.9003,40.83772,24-07-2021 15:09,1.017186
-73.9003,40.83769,24-07-2021 15:09,1.015023
-73.9002,40.83767,24-07-2021 15:09,1.015023
-73.9,40.83758,24-07-2021 15:09,1.008652
-73.8998,40.83751,24-07-2021 15:09,1.008652
-73.8997,40.83748,24-07-2021 15:09,1.004324
-73.8996,40.8374,24-07-2021 15:09,1.008652
-73.8995,40.83731,24-07-2021 15:09,1.004324
-73.8995,40.83725,24-07-2021 15:09,1.004324
-73.8995,40.83717,24-07-2021 15:09,0.999997
-73.8994,40.83701,24-07-2021 15:09,0.995669
-73.8993,40.83694,24-07-2021 15:09,0.995669
-73.8993,40.83685,24-07-2021 15:09,0.993506
-73.8992,40.83678,24-07-2021 15:09,0.993506
-73.8991,40.8367,24-07-2021 15:09,0.995669
-73.899,40.83662,24-07-2021 15:09,0.995669
-73.8989,40.8365,24-07-2021 15:09,0.993506
-73.8988,40.83646,24-07-2021 15:09,0.995669
-73.8986,40.83643,24-07-2021 15:09,0.995669
-73.8984,40.8364,24-07-2021 15:09,0.997833
-73.8983,40.83639,24-07-2021 15:09,0.997833
-73.8982,40.83638,24-07-2021 15:09,0.995669
-73.8981,40.83638,24-07-2021 15:09,0.995669
-73.8979,40.83639,24-07-2021 15:09,0.999997
-73.8979,40.83636,24-07-2021 15:09,0.999997
-73.8978,40.83621,24-07-2021 15:09,1.002161
-73.8978,40.83614,24-07-2021 15:09,1.002161
-73.8978,40.83607,24-07-2021 15:09,0.995669
-73.8978,40.836,24-07-2021 15:09,0.995669
-73.8978,40.83591,24-07-2021 15:09,0.993506
-73.8978,40.83584,24-07-2021 15:09,0.993506
-73.8978,40.83576,24-07-2021 15:09,0.991342
-73.8978,40.83569,24-07-2021 15:09,0.991342
-73.8977,40.83561,24-07-2021 15:09,0.991342
-73.8977,40.83553,24-07-2021 15:09,0.991342
-73.8977,40.83537,24-07-2021 15:09,0.993506
-73.8977,40.83529,24-07-2021 15:09,0.993506
-73.8976,40.8352,24-07-2021 15:09,0.995669
-73.8976,40.83512,24-07-2021 15:09,0.995669
-73.8975,40.83504,24-07-2021 15:09,0.995669
-73.8975,40.83495,24-07-2021 15:09,0.995669
-73.8974,40.83487,24-07-2021 15:09,0.995669
-73.8974,40.83479,24-07-2021 15:09,0.995669
-73.8973,40.83471,24-07-2021 15:09,0.993506
-73.8973,40.83464,24-07-2021 15:09,0.993506
-73.8972,40.83457,24-07-2021 15:10,0.993506
-73.8972,40.83452,24-07-2021 15:10,0.993626
-73.8971,40.83447,24-07-2021 15:10,0.991462
-73.8971,40.83442,24-07-2021 15:10,0.991462
-73.897,40.83437,24-07-2021 15:10,0.989299
-73.897,40.8343,24-07-2021 15:10,0.989299
-73.8969,40.83423,24-07-2021 15:10,0.991462
-73.8969,40.83416,24-07-2021 15:10,0.991462
-73.8968,40.8341,24-07-2021 15:10,0.991462
-73.8967,40.83397,24-07-2021 15:10,0.991462
-73.8967,40.8339,24-07-2021 15:10,0.993626
-73.8966,40.83379,24-07-2021 15:10,0.993626
-73.8965,40.83371,24-07-2021 15:10,0.991462
-73.8965,40.83368,24-07-2021 15:10,0.991462
-73.8965,40.83357,24-07-2021 15:10,1.015263
-73.8965,40.83354,24-07-2021 15:10,1.015263
-73.8966,40.83351,24-07-2021 15:10,1.015263
-73.8966,40.83348,24-07-2021 15:10,1.017427
-73.8967,40.83344,24-07-2021 15:10,1.017427
-73.8968,40.83341,24-07-2021 15:10,1.017427
-73.8969,40.83337,24-07-2021 15:10,1.017427
-73.897,40.83329,24-07-2021 15:10,1.017427
-73.8971,40.83325,24-07-2021 15:10,1.017427
-73.8972,40.8332,24-07-2021 15:10,1.017427
-73.8973,40.83315,24-07-2021 15:10,1.015263
-73.8974,40.83311,24-07-2021 15:10,1.015263
-73.8975,40.83306,24-07-2021 15:10,1.017427
-73.8976,40.83302,24-07-2021 15:10,1.017427
-73.8976,40.83299,24-07-2021 15:11,1.015263
-73.8977,40.83297,24-07-2021 15:11,1.015263
-73.8977,40.83296,24-07-2021 15:11,1.013099
-73.8978,40.83294,24-07-2021 15:11,1.013099
-73.8978,40.83293,24-07-2021 15:11,1.017427
-73.8979,40.8329,24-07-2021 15:11,1.024038
-73.8979,40.83288,24-07-2021 15:11,1.021874
-73.898,40.83285,24-07-2021 15:11,1.021874
-73.898,40.83281,24-07-2021 15:11,1.021874
-73.8982,40.83271,24-07-2021 15:11,1.021874
-73.8982,40.83266,24-07-2021 15:11,1.021874
-73.8983,40.83261,24-07-2021 15:11,1.021874
-73.8985,40.83251,24-07-2021 15:11,1.019711
-73.8985,40.83245,24-07-2021 15:11,1.019711
-73.8986,40.8324,24-07-2021 15:11,1.019711
-73.8988,40.83227,24-07-2021 15:11,1.017547
-73.8988,40.83221,24-07-2021 15:11,1.017547
-73.8989,40.83217,24-07-2021 15:11,1.01322
-73.8991,40.83206,24-07-2021 15:11,1.01322
-73.8991,40.832,24-07-2021 15:11,1.011056
-73.8992,40.83194,24-07-2021 15:11,1.011056
-73.8993,40.83188,24-07-2021 15:11,1.011056
-73.8996,40.83167,24-07-2021 15:11,1.015383
-73.8997,40.83159,24-07-2021 15:11,1.015383
-73.8998,40.83152,24-07-2021 15:11,1.015383
-73.8999,40.83146,24-07-2021 15:11,1.015383
-73.9,40.83141,24-07-2021 15:11,1.015383
-73.9,40.83138,24-07-2021 15:11,1.011056
-73.9001,40.83136,24-07-2021 15:11,1.011056
-73.9002,40.83135,24-07-2021 15:11,1.008892
-73.9002,40.83134,24-07-2021 15:11,1.008892
-73.9003,40.83133,24-07-2021 15:11,1.015383
-73.9005,40.83134,24-07-2021 15:11,1.008892
-73.9005,40.83135,24-07-2021 15:11,1.008892
-73.9006,40.83135,24-07-2021 15:11,1.006728
-73.9006,40.83135,24-07-2021 15:11,1.006728
-73.9008,40.83137,24-07-2021 15:11,1.01322
-73.9009,40.83139,24-07-2021 15:11,1.011056
-73.901,40.83142,24-07-2021 15:12,1.011056
-73.9011,40.83144,24-07-2021 15:12,1.011056
-73.9013,40.8315,24-07-2021 15:12,1.011056
-73.9014,40.83152,24-07-2021 15:12,1.011056
-73.9015,40.83156,24-07-2021 15:12,1.01322
-73.9016,40.83159,24-07-2021 15:12,1.01322
-73.9017,40.83162,24-07-2021 15:12,1.011056
-73.9017,40.83166,24-07-2021 15:12,1.011056
-73.9018,40.83169,24-07-2021 15:12,1.015383
-73.9019,40.83172,24-07-2021 15:12,1.015383
-73.9021,40.83178,24-07-2021 15:12,1.015383
-73.9021,40.83181,24-07-2021 15:12,1.015383
-73.9022,40.83184,24-07-2021 15:12,1.01322
-73.9026,40.83198,24-07-2021 15:12,1.006728
-73.9027,40.83201,24-07-2021 15:12,1.006849
-73.9028,40.83204,24-07-2021 15:12,1.009012
-73.9028,40.83207,24-07-2021 15:12,1.009012
-73.9029,40.8321,24-07-2021 15:12,1.009012
-73.903,40.83213,24-07-2021 15:12,1.009012
-73.9031,40.83216,24-07-2021 15:12,1.006849
-73.9032,40.83218,24-07-2021 15:12,1.006849
-73.9032,40.8322,24-07-2021 15:12,1.004685
-73.9033,40.83224,24-07-2021 15:12,1.006849
-73.9033,40.83226,24-07-2021 15:12,1.006849
-73.9034,40.83229,24-07-2021 15:12,1.006849
-73.9034,40.83235,24-07-2021 15:12,1.006849
-73.9033,40.83243,24-07-2021 15:12,1.006849
-73.9033,40.83248,24-07-2021 15:12,1.004685
-73.9032,40.83254,24-07-2021 15:12,1.004685
-73.9032,40.83265,24-07-2021 15:12,1.006849
-73.9031,40.83271,24-07-2021 15:12,1.004685
-73.903,40.83284,24-07-2021 15:12,1.004685
-73.903,40.8329,24-07-2021 15:12,1.004685
-73.9029,40.83296,24-07-2021 15:12,1.002521
-73.9029,40.833,24-07-2021 15:12,1.002521
-73.9029,40.83304,24-07-2021 15:13,1.002521
-73.9029,40.83308,24-07-2021 15:13,1.002521
-73.9028,40.83311,24-07-2021 15:13,0.993866
-73.9028,40.83315,24-07-2021 15:13,0.993866
-73.9028,40.83319,24-07-2021 15:13,0.99603
-73.9028,40.83324,24-07-2021 15:13,0.99603
-73.9027,40.83328,24-07-2021 15:13,0.993866
-73.9026,40.83343,24-07-2021 15:13,0.989539
-73.9026,40.83348,24-07-2021 15:13,0.989539
-73.9025,40.83353,24-07-2021 15:13,0.989539
-73.9024,40.83365,24-07-2021 15:13,0.991703
-73.9023,40.83381,24-07-2021 15:13,0.989539
-73.9023,40.83384,24-07-2021 15:13,0.993866
-73.9023,40.83387,24-07-2021 15:13,0.993866
-73.9023,40.8339,24-07-2021 15:13,0.989539
-73.9023,40.83393,24-07-2021 15:13,0.989539
-73.9022,40.83397,24-07-2021 15:13,0.985212
-73.9022,40.83401,24-07-2021 15:13,0.985212
-73.9022,40.83405,24-07-2021 15:13,0.987375
-73.9021,40.8341,24-07-2021 15:13,0.987375
-73.9021,40.83415,24-07-2021 15:13,0.985212
-73.902,40.8342,24-07-2021 15:13,0.985212
-73.902,40.8343,24-07-2021 15:13,0.989539
-73.902,40.83433,24-07-2021 15:13,0.989539
-73.902,40.83436,24-07-2021 15:13,0.989539
-73.9019,40.83439,24-07-2021 15:13,0.989539
-73.9019,40.83444,24-07-2021 15:13,0.989539
-73.9019,40.83446,24-07-2021 15:13,0.985212
-73.9019,40.83455,24-07-2021 15:13,0.99615
-73.9019,40.83459,24-07-2021 15:13,1.000478
-73.9018,40.83464,24-07-2021 15:13,1.000478
-73.9018,40.8347,24-07-2021 15:13,1.000478
-73.9018,40.83475,24-07-2021 15:13,1.000478
-73.9018,40.83481,24-07-2021 15:13,1.002641
-73.9017,40.83493,24-07-2021 15:14,1.002641
-73.9016,40.83499,24-07-2021 15:14,1.002641
-73.9016,40.83505,24-07-2021 15:14,1.002641
-73.9016,40.83511,24-07-2021 15:14,1.000478
-73.9015,40.83517,24-07-2021 15:14,1.000478
-73.9014,40.8353,24-07-2021 15:14,1.002641
-73.9014,40.83532,24-07-2021 15:14,1.002641
-73.9013,40.83545,24-07-2021 15:14,1.004805
-73.9013,40.83549,24-07-2021 15:14,1.004805
-73.9014,40.83553,24-07-2021 15:14,1.004805
-73.9016,40.83561,24-07-2021 15:14,1.000478
-73.9017,40.83563,24-07-2021 15:14,1.000478
-73.9018,40.83565,24-07-2021 15:14,1.002641
-73.9018,40.83568,24-07-2021 15:14,1.002641
-73.9019,40.83571,24-07-2021 15:14,1.002641
-73.902,40.83573,24-07-2021 15:14,1.002641
-73.9021,40.83576,24-07-2021 15:14,1.002641
-73.9022,40.83578,24-07-2021 15:14,1.002641
-73.9023,40.83581,24-07-2021 15:14,1.002641
-73.9025,40.83586,24-07-2021 15:15,1.004805
-73.9026,40.83588,24-07-2021 15:15,1.004805
-73.9027,40.8359,24-07-2021 15:15,1.004805
-73.9028,40.83595,24-07-2021 15:15,1.004805
-73.9028,40.83595,24-07-2021 15:15,1.002641
-73.9029,40.83595,24-07-2021 15:15,1.002641
-73.9029,40.83593,24-07-2021 15:15,0.99615
-73.903,40.8359,24-07-2021 15:15,0.99615
-73.903,40.83586,24-07-2021 15:15,0.99615
-73.9031,40.8358,24-07-2021 15:15,0.99615
-73.9031,40.83574,24-07-2021 15:15,0.99615
-73.9031,40.83567,24-07-2021 15:15,0.99615
-73.9032,40.83559,24-07-2021 15:15,0.99615
-73.9032,40.83551,24-07-2021 15:15,0.99615
-73.9033,40.83543,24-07-2021 15:15,0.991823
-73.9033,40.83536,24-07-2021 15:15,0.991823
-73.9034,40.8353,24-07-2021 15:15,0.99615
-73.9034,40.83525,24-07-2021 15:15,0.99615
-73.9035,40.83521,24-07-2021 15:15,0.998314
-73.9035,40.83518,24-07-2021 15:15,0.998314
-73.9035,40.83513,24-07-2021 15:15,0.99627
-73.9036,40.83509,24-07-2021 15:15,1.002762
-73.9036,40.83503,24-07-2021 15:16,1.002762
-73.9036,40.83495,24-07-2021 15:16,1.000598
-73.9037,40.83487,24-07-2021 15:16,1.000598
-73.9038,40.83478,24-07-2021 15:16,0.99627
-73.9038,40.83469,24-07-2021 15:16,0.99627
-73.9039,40.8346,24-07-2021 15:16,0.994107
-73.9039,40.83451,24-07-2021 15:16,0.994107
-73.904,40.83442,24-07-2021 15:16,0.994107
-73.9041,40.83433,24-07-2021 15:16,0.994107
-73.9041,40.83424,24-07-2021 15:16,0.991943
-73.9043,40.83404,24-07-2021 15:16,0.991943
-73.9043,40.83395,24-07-2021 15:16,0.989779
-73.9044,40.83385,24-07-2021 15:16,0.989779
-73.9044,40.83376,24-07-2021 15:16,0.991943
-73.9045,40.83367,24-07-2021 15:16,0.991943
-73.9046,40.83357,24-07-2021 15:16,0.991943
-73.9047,40.83337,24-07-2021 15:16,0.989779
-73.9048,40.83328,24-07-2021 15:16,0.989779
-73.9048,40.83319,24-07-2021 15:16,0.991943
-73.9049,40.83311,24-07-2021 15:16,0.991943
-73.9049,40.83303,24-07-2021 15:16,0.989779
-73.905,40.83296,24-07-2021 15:16,0.989779
-73.9051,40.83288,24-07-2021 15:16,0.991943
-73.906,40.83285,24-07-2021 15:16,1.026683
-73.9061,40.8328,24-07-2021 15:16,1.022355
-73.9061,40.83274,24-07-2021 15:16,1.022355
-73.9061,40.83267,24-07-2021 15:16,1.015864
-73.9062,40.83261,24-07-2021 15:16,1.015864
-73.9062,40.83255,24-07-2021 15:16,1.015864
-73.9063,40.83246,24-07-2021 15:16,1.015864
-73.9063,40.83242,24-07-2021 15:16,1.011537
-73.9063,40.83239,24-07-2021 15:16,1.011537
-73.9064,40.83235,24-07-2021 15:16,1.009373
-73.9064,40.83224,24-07-2021 15:16,1.009373
-73.9065,40.83217,24-07-2021 15:16,1.009373
-73.9065,40.83209,24-07-2021 15:16,1.002882
-73.9066,40.83202,24-07-2021 15:16,1.002882
-73.9066,40.83194,24-07-2021 15:16,1.002882
-73.9067,40.8318,24-07-2021 15:16,1.005046
-73.9067,40.83174,24-07-2021 15:16,1.005046
-73.9067,40.83169,24-07-2021 15:16,1.005046
-73.9067,40.83165,24-07-2021 15:16,1.005046
-73.9069,40.83146,24-07-2021 15:16,1.015864
-73.9069,40.8314,24-07-2021 15:16,1.018028
-73.9069,40.83133,24-07-2021 15:17,1.018028
-73.907,40.83125,24-07-2021 15:17,1.015864
-73.907,40.83118,24-07-2021 15:17,1.015864
-73.9071,40.8311,24-07-2021 15:17,1.011537
-73.9071,40.83102,24-07-2021 15:17,1.011537
-73.9072,40.83095,24-07-2021 15:17,1.011537
-73.9072,40.83087,24-07-2021 15:17,1.011537
-73.9073,40.8308,24-07-2021 15:17,1.009373
-73.9073,40.83073,24-07-2021 15:17,1.009373
-73.9073,40.83067,24-07-2021 15:17,1.007209
-73.9074,40.83057,24-07-2021 15:17,1.005046
-73.9074,40.83052,24-07-2021 15:17,1.005046
-73.9074,40.83047,24-07-2021 15:17,1.011537
-73.9075,40.83043,24-07-2021 15:17,1.011657
-73.9075,40.83035,24-07-2021 15:17,1.005166
-73.9075,40.83031,24-07-2021 15:17,1.005166
-73.9075,40.83028,24-07-2021 15:17,1.007329
-73.9076,40.83024,24-07-2021 15:17,1.007329
-73.9076,40.83021,24-07-2021 15:18,1.009493
-73.9076,40.83017,24-07-2021 15:18,1.009493
-73.9076,40.83013,24-07-2021 15:18,1.009493
-73.9077,40.83009,24-07-2021 15:18,1.009493
-73.9077,40.83004,24-07-2021 15:18,1.015984
-73.9077,40.82999,24-07-2021 15:18,1.015984
-73.9078,40.82993,24-07-2021 15:18,1.015984
-73.9078,40.82988,24-07-2021 15:18,1.015984
-73.9078,40.82982,24-07-2021 15:18,1.018148
-73.9079,40.82963,24-07-2021 15:18,1.018148
-73.908,40.82957,24-07-2021 15:18,1.015984
-73.908,40.8295,24-07-2021 15:18,1.015984
-73.908,40.82944,24-07-2021 15:18,1.018148
-73.9081,40.82938,24-07-2021 15:18,1.018148
-73.9081,40.82929,24-07-2021 15:18,1.020312
-73.9081,40.82925,24-07-2021 15:18,1.020312
-73.9081,40.82922,24-07-2021 15:18,1.015984
-73.9082,40.82919,24-07-2021 15:18,1.015984
-73.9082,40.82916,24-07-2021 15:18,1.015984
-73.9082,40.82914,24-07-2021 15:18,1.015984
-73.9082,40.82908,24-07-2021 15:18,1.015984
-73.9082,40.82906,24-07-2021 15:18,1.018148
-73.9082,40.82903,24-07-2021 15:18,1.018148
-73.9083,40.829,24-07-2021 15:18,1.015984
-73.9083,40.82897,24-07-2021 15:18,1.015984
-73.9083,40.82894,24-07-2021 15:18,1.018148
-73.9083,40.82892,24-07-2021 15:18,1.018148
-73.9083,40.8289,24-07-2021 15:18,1.022475
-73.9083,40.8288,24-07-2021 15:18,1.022475
-73.9084,40.82877,24-07-2021 15:18,1.028967
-73.9084,40.82874,24-07-2021 15:18,1.028967
-73.9084,40.82871,24-07-2021 15:18,1.028967
-73.9084,40.82868,24-07-2021 15:18,1.028967
-73.9085,40.82857,24-07-2021 15:18,1.026803
-73.9085,40.82854,24-07-2021 15:18,1.026803
-73.9086,40.82845,24-07-2021 15:18,1.026803
-73.9086,40.82843,24-07-2021 15:18,1.026803
-73.9086,40.82841,24-07-2021 15:18,1.026803
-73.9086,40.82839,24-07-2021 15:18,1.026803
-73.9086,40.82837,24-07-2021 15:18,1.028967
-73.9087,40.82826,24-07-2021 15:18,1.022475
-73.9087,40.82821,24-07-2021 15:19,1.018148
-73.9087,40.82816,24-07-2021 15:19,1.018148
-73.9087,40.82809,24-07-2021 15:19,1.015984
-73.9088,40.82803,24-07-2021 15:19,1.015984
-73.9088,40.82798,24-07-2021 15:19,1.009493
-73.9088,40.82794,24-07-2021 15:19,1.009493
-73.9089,40.8279,24-07-2021 15:19,1.009493
-73.9089,40.82787,24-07-2021 15:19,1.009493
-73.9089,40.82784,24-07-2021 15:19,1.005286
-73.9089,40.8278,24-07-2021 15:19,1.005286
-73.909,40.82776,24-07-2021 15:19,1.000959
-73.909,40.82767,24-07-2021 15:19,1.000959
-73.909,40.82762,24-07-2021 15:19,1.005286
-73.909,40.82757,24-07-2021 15:19,1.005286
-73.9091,40.82751,24-07-2021 15:19,1.005286
-73.9091,40.82744,24-07-2021 15:19,1.005286
-73.9092,40.82731,24-07-2021 15:19,1.009613
-73.9092,40.82725,24-07-2021 15:19,1.005286
-73.9092,40.82719,24-07-2021 15:19,1.005286
-73.9093,40.82715,24-07-2021 15:19,1.003122
-73.9093,40.82711,24-07-2021 15:19,1.003122
-73.9093,40.82704,24-07-2021 15:19,1.00745
